Date,N,WG,WR,LF,LT,GS,CloudTrans
25/08/2019 23:00,0.000000,1.150000,39.825320,83.500000,18.366667,0.000000,-9999.000000
26/08/2019 00:00,0.000000,0.466667,32.693545,85.583333,16.900000,0.000000,-9999.000000
26/08/2019 01:00,0.000000,1.033333,32.231548,86.400000,16.583333,0.000000,-9999.000000
26/08/2019 02:00,0.000000,0.550000,33.981218,86.866667,16.383333,0.000000,-9999.000000
26/08/2019 03:00,0.000000,0.733333,29.656198,88.166667,16.266667,0.000000,-9999.000000
26/08/2019 04:00,0.000000,1.033333,36.032421,86.350000,16.100000,0.000000,-9999.000000
26/08/2019 05:00,0.000000,0.900000,23.631756,87.333333,15.250000,2.400000,0.100000
26/08/2019 06:00,0.000000,0.950000,26.966821,87.633333,15.150000,22.366667,0.100000
26/08/2019 07:00,0.000000,0.383333,59.582790,89.583333,15.066667,43.033333,0.100000
26/08/2019 08:00,0.000000,0.900000,40.646918,89.116667,16.450000,201.300000,0.521081
26/08/2019 09:00,0.000000,0.883333,81.041659,70.483333,21.200000,552.533333,0.521081
26/08/2019 10:00,0.000000,0.800000,130.315275,51.950000,25.450000,617.866667,0.521081
26/08/2019 11:00,0.000000,0.783333,143.590481,48.250000,27.166667,647.133333,0.521081
26/08/2019 12:00,0.000000,0.866667,196.079179,37.966667,30.550000,936.550000,0.945774
26/08/2019 13:00,0.000000,1.200000,202.338657,38.166667,30.733333,633.950000,0.945774
26/08/2019 14:00,0.000000,0.516667,101.911439,49.200000,26.616667,382.250000,0.945774
26/08/2019 15:00,0.000000,1.000000,47.568176,54.883333,25.883333,280.466667,0.945774
26/08/2019 16:00,0.000000,0.766667,110.092430,59.733333,25.983333,107.166667,0.945774
26/08/2019 17:00,0.500000,1.083333,42.129431,69.616667,23.400000,74.666667,0.880714
26/08/2019 18:00,0.300000,0.733333,82.289191,84.633333,21.216667,17.783333,0.815655
26/08/2019 19:00,0.900000,0.816667,83.695453,86.900000,19.883333,2.116667,0.750595
26/08/2019 20:00,0.000000,0.933333,82.398213,90.183333,18.816667,1.533333,0.685536
26/08/2019 21:00,0.000000,1.000000,44.975172,90.800000,17.900000,0.266667,0.620476
26/08/2019 22:00,0.000000,0.883333,61.998342,91.433333,16.950000,0.000000,0.555417
26/08/2019 23:00,0.000000,1.050000,47.869262,92.250000,16.233333,0.000000,0.490357
27/08/2019 00:00,0.000000,1.383333,43.756707,92.700000,15.950000,0.000000,0.425298
27/08/2019 01:00,0.000000,0.766667,40.019140,92.250000,15.300000,0.000000,0.360238
27/08/2019 02:00,0.000000,0.733333,32.155913,92.600000,14.550000,0.000000,0.295179
27/08/2019 03:00,0.000000,1.016667,32.146868,93.050000,14.350000,0.000000,0.230119
27/08/2019 04:00,0.000000,0.616667,35.803210,93.016667,13.800000,0.000000,0.165060
27/08/2019 05:00,0.000000,0.716667,29.094948,93.316667,13.466667,2.216667,0.100000
27/08/2019 06:00,0.000000,0.966667,39.405144,93.766667,13.583333,19.700000,0.100000
27/08/2019 07:00,0.000000,0.700000,29.382838,93.883333,13.866667,38.716667,0.100000
27/08/2019 08:00,0.000000,0.700000,55.114665,94.500000,15.166667,231.750000,0.546672
27/08/2019 09:00,0.000000,1.150000,114.892412,80.516667,19.616667,539.316667,0.546672
27/08/2019 10:00,0.000000,1.250000,174.910571,59.216667,23.633333,599.900000,0.546672
27/08/2019 11:00,0.000000,1.633333,192.554352,51.016667,25.983333,742.350000,0.546672
27/08/2019 12:00,0.000000,0.516667,178.325718,44.050000,28.216667,814.350000,0.989774
27/08/2019 13:00,0.000000,1.150000,185.942035,37.566667,30.483333,808.483333,0.989774
27/08/2019 14:00,0.000000,1.900000,201.379307,36.266667,30.250000,729.816667,0.989774
27/08/2019 15:00,0.000000,1.683333,206.304829,36.900000,30.116667,584.200000,0.989774
27/08/2019 16:00,0.000000,0.983333,252.414908,38.200000,29.400000,310.850000,0.989774
27/08/2019 17:00,0.000000,1.283333,32.813168,52.750000,25.750000,44.383333,0.922778
27/08/2019 18:00,0.000000,1.100000,35.735307,71.000000,22.016667,16.633333,0.855782
27/08/2019 19:00,0.000000,1.116667,39.565381,74.133333,20.183333,0.866667,0.788785
27/08/2019 20:00,0.000000,0.733333,21.824447,75.783333,19.283333,0.000000,0.721789
27/08/2019 21:00,0.000000,1.083333,22.188193,80.566667,18.333333,0.000000,0.654793
27/08/2019 22:00,0.000000,0.750000,30.685582,81.133333,17.783333,0.000000,0.587796
27/08/2019 23:00,0.000000,1.116667,24.048309,83.500000,17.266667,0.000000,0.520800
28/08/2019 00:00,0.000000,0.933333,17.893193,84.500000,17.083333,0.000000,0.453804
28/08/2019 01:00,0.000000,0.900000,36.742914,82.116667,17.500000,0.000000,0.386808
28/08/2019 02:00,0.000000,0.500000,35.116464,84.683333,17.366667,0.016667,0.319811
28/08/2019 03:00,0.000000,1.183333,25.815709,83.950000,17.400000,0.000000,0.252815
28/08/2019 04:00,0.000000,0.816667,26.166883,85.700000,16.583333,0.000000,0.185819
28/08/2019 05:00,0.000000,0.616667,30.667857,88.283333,15.950000,2.133333,0.118822
28/08/2019 06:00,0.000000,1.100000,56.118881,89.650000,15.966667,35.333333,0.118822
28/08/2019 07:00,0.000000,0.533333,55.738573,86.050000,17.666667,110.733333,0.118822
28/08/2019 08:00,0.000000,0.916667,44.956632,76.583333,20.166667,189.950000,0.353651
28/08/2019 09:00,0.000000,0.816667,124.437065,66.833333,22.683333,288.233333,0.353651
28/08/2019 10:00,0.000000,2.050000,166.193466,62.183333,23.850000,396.566667,0.353651
28/08/2019 11:00,0.000000,1.083333,47.067308,56.433333,25.266667,486.266667,0.353651
28/08/2019 12:00,0.000000,0.933333,189.673005,46.916667,28.216667,658.550000,0.913861
28/08/2019 13:00,0.000000,2.083333,188.117712,48.400000,28.383333,588.050000,0.913861
28/08/2019 14:00,0.000000,2.066667,183.015122,52.166667,27.583333,469.516667,0.913861
28/08/2019 15:00,0.000000,1.833333,194.212885,54.983333,26.233333,405.483333,0.913861
28/08/2019 16:00,0.000000,0.783333,220.814563,52.733333,26.583333,318.066667,0.913861
28/08/2019 17:00,0.000000,0.866667,91.711114,67.983333,25.033333,102.100000,0.851531
28/08/2019 18:00,0.000000,1.033333,36.146809,75.383333,23.100000,31.200000,0.789200
28/08/2019 19:00,0.000000,1.016667,44.163009,79.300000,21.716667,1.000000,0.726870
28/08/2019 20:00,0.000000,1.133333,48.761567,80.100000,20.933333,0.016667,0.664539
28/08/2019 21:00,0.000000,0.433333,41.448671,81.966667,20.333333,0.033333,0.602209
28/08/2019 22:00,0.000000,0.666667,34.657387,84.916667,19.816667,0.050000,0.539879
28/08/2019 23:00,0.000000,0.500000,60.294962,85.850000,19.566667,0.033333,0.477548
29/08/2019 00:00,0.000000,0.483333,39.170317,88.766667,19.016667,0.033333,0.415218
29/08/2019 01:00,0.000000,1.066667,38.789602,87.200000,19.133333,0.000000,0.352887
29/08/2019 02:00,0.000000,0.416667,90.178466,89.466667,18.466667,0.000000,0.290557
29/08/2019 03:00,0.000000,0.616667,66.052395,90.733333,18.066667,0.000000,0.228226
29/08/2019 04:00,0.000000,0.516667,55.453317,90.616667,18.116667,0.050000,0.165896
29/08/2019 05:00,0.000000,0.850000,34.899237,90.683333,18.000000,1.516667,0.103566
29/08/2019 06:00,0.000000,0.766667,141.971322,90.816667,17.916667,33.850000,0.103566
29/08/2019 07:00,0.000000,0.633333,279.127046,87.666667,18.783333,78.216667,0.103566
29/08/2019 08:00,0.100000,0.933333,36.968904,88.316667,19.266667,76.216667,0.162505
29/08/2019 09:00,0.300000,0.900000,47.662440,90.816667,19.683333,159.450000,0.162505
29/08/2019 10:00,0.000000,0.650000,204.910137,85.350000,20.766667,198.616667,0.162505
29/08/2019 11:00,0.000000,0.616667,187.426490,82.016667,21.166667,179.083333,0.162505
29/08/2019 12:00,0.000000,0.650000,126.450723,76.133333,22.166667,288.883333,0.656862
29/08/2019 13:00,0.000000,0.916667,207.240594,75.216667,22.200000,296.883333,0.656862
29/08/2019 14:00,0.000000,0.600000,46.788021,66.866667,23.800000,374.266667,0.656862
29/08/2019 15:00,0.000000,0.766667,33.576583,67.450000,24.150000,233.866667,0.656862
29/08/2019 16:00,0.000000,0.716667,137.850822,67.316667,24.433333,189.066667,0.656862
29/08/2019 17:00,0.000000,0.800000,59.381105,75.866667,23.633333,101.316667,0.614026
29/08/2019 18:00,1.200000,1.616667,38.722313,78.933333,22.116667,32.250000,0.571191
29/08/2019 19:00,0.300000,1.883333,46.136087,92.483333,18.516667,1.433333,0.528355
29/08/2019 20:00,0.000000,1.300000,48.864700,94.516667,17.633333,0.050000,0.485520
29/08/2019 21:00,0.000000,0.816667,37.893415,95.300000,16.666667,0.016667,0.442684
29/08/2019 22:00,0.000000,1.100000,36.725611,95.033333,16.216667,0.000000,0.399849
29/08/2019 23:00,0.000000,1.416667,29.696688,93.950000,16.183333,0.000000,0.357013
30/08/2019 00:00,0.000000,1.266667,35.042724,93.666667,15.550000,0.000000,0.314178
