Date,N,WG,WR,LF,LT,GS,CloudTrans
25/08/2019 23:00,-9999.000000,4.000000,311.997865,97.933333,5.616667,-9999.000000,-9999.000000
26/08/2019 00:00,-9999.000000,3.216667,319.360705,97.966667,5.550000,-9999.000000,-9999.000000
26/08/2019 01:00,-9999.000000,3.100000,316.663529,98.166667,5.566667,-9999.000000,-9999.000000
26/08/2019 02:00,-9999.000000,2.500000,305.666958,98.250000,5.516667,-9999.000000,-9999.000000
26/08/2019 03:00,-9999.000000,1.950000,310.982101,98.066667,5.600000,-9999.000000,-9999.000000
26/08/2019 04:00,-9999.000000,0.816667,292.627998,97.966667,5.633333,-9999.000000,-9999.000000
26/08/2019 05:00,-9999.000000,0.166667,293.670781,98.266667,5.300000,-9999.000000,-9999.000000
26/08/2019 06:00,-9999.000000,0.683333,339.987942,98.100000,5.883333,-9999.000000,-9999.000000
26/08/2019 07:00,-9999.000000,-9999.000000,90.504423,98.200000,6.616667,-9999.000000,-9999.000000
26/08/2019 08:00,-9999.000000,0.150000,109.659525,-9999.000000,7.416667,-9999.000000,-9999.000000
26/08/2019 09:00,-9999.000000,0.433333,130.761854,-9999.000000,8.533333,-9999.000000,-9999.000000
26/08/2019 10:00,-9999.000000,0.250000,128.940209,-9999.000000,9.266667,-9999.000000,-9999.000000
26/08/2019 11:00,-9999.000000,1.016667,156.691952,-9999.000000,7.483333,-9999.000000,-9999.000000
26/08/2019 12:00,-9999.000000,0.650000,168.504817,-9999.000000,7.700000,-9999.000000,-9999.000000
26/08/2019 13:00,-9999.000000,0.933333,160.831604,-9999.000000,8.166667,-9999.000000,-9999.000000
26/08/2019 14:00,-9999.000000,0.500000,174.740655,-9999.000000,8.116667,-9999.000000,-9999.000000
26/08/2019 15:00,-9999.000000,1.916667,284.110307,-9999.000000,7.000000,-9999.000000,-9999.000000
26/08/2019 16:00,-9999.000000,1.266667,84.827664,-9999.000000,6.833333,-9999.000000,-9999.000000
26/08/2019 17:00,-9999.000000,0.416667,308.814951,-9999.000000,6.766667,-9999.000000,-9999.000000
26/08/2019 18:00,-9999.000000,3.133333,301.680687,-9999.000000,5.733333,-9999.000000,-9999.000000
26/08/2019 19:00,-9999.000000,4.066667,320.495628,99.566667,5.583333,-9999.000000,-9999.000000
26/08/2019 20:00,-9999.000000,2.283333,322.932501,94.400000,6.200000,-9999.000000,-9999.000000
26/08/2019 21:00,-9999.000000,2.100000,322.000765,92.550000,6.466667,-9999.000000,-9999.000000
26/08/2019 22:00,-9999.000000,2.616667,347.694076,95.783333,6.483333,-9999.000000,-9999.000000
26/08/2019 23:00,-9999.000000,2.666667,296.480223,77.116667,6.716667,-9999.000000,-9999.000000
27/08/2019 00:00,-9999.000000,1.533333,254.316842,72.266667,6.716667,-9999.000000,-9999.000000
27/08/2019 01:00,-9999.000000,0.450000,253.314764,61.766667,6.716667,-9999.000000,-9999.000000
27/08/2019 02:00,-9999.000000,0.433333,235.083578,65.650000,6.633333,-9999.000000,-9999.000000
27/08/2019 03:00,-9999.000000,1.250000,327.186892,43.616667,6.850000,-9999.000000,-9999.000000
27/08/2019 04:00,-9999.000000,2.283333,323.391335,39.983333,6.716667,-9999.000000,-9999.000000
27/08/2019 05:00,-9999.000000,2.166667,289.470218,29.933333,6.933333,-9999.000000,-9999.000000
27/08/2019 06:00,-9999.000000,1.783333,303.809889,24.916667,7.666667,-9999.000000,-9999.000000
27/08/2019 07:00,-9999.000000,0.233333,288.381145,25.766667,8.716667,-9999.000000,-9999.000000
