Date,GS,LF,LT,WG,WR
01/10/2017 00:00,1.9,99.5,4.1,1,344
01/10/2017 01:00,1.93333333333333,99.4666666666667,4.01666666666667,0.636470625288227,12.5191058578842
01/10/2017 02:00,2,99.4833333333333,3.8,0.606142046054655,324.148671152876
01/10/2017 03:00,1.91666666666667,99.4833333333333,3.73333333333333,0.162356755219779,305.310476852513
01/10/2017 04:00,1.86666666666667,99.4833333333333,3.9,0.0651719628286373,312.104530644926
01/10/2017 05:00,1.95,99.4666666666667,3.85,0.0632215770137466,310.5
01/10/2017 06:00,1.93333333333333,99.4333333333333,3.78333333333333,0.340672631178479,308.981846305136
01/10/2017 07:00,6.51666666666667,99.4833333333333,3.75,0.0661697434427548,298
01/10/2017 08:00,22.9833333333333,99.45,3.83333333333333,0.277735157815619,325.945152086648
01/10/2017 09:00,42.95,99.5,3.91666666666667,0.182658833473738,334.003192598788
01/10/2017 10:00,53.75,99.4833333333333,3.83333333333333,0.643283729800965,312.287548428667
01/10/2017 11:00,91.75,99.4833333333333,3.81666666666667,0.300666396805845,324.601927693458
01/10/2017 12:00,99.6833333333333,99.4833333333333,3.71666666666667,0.452282323190669,332.688653313985
01/10/2017 13:00,142.8,99.4833333333333,3.23333333333333,1.76937024135862,295.518354516431
01/10/2017 14:00,168.916666666667,99.4833333333333,3.41666666666667,0.924750385480625,319.997875833593
01/10/2017 15:00,231.25,97.9833333333333,3.65,1.52059842906431,351.25795423481
01/10/2017 16:00,159.766666666667,96.6833333333333,4.08333333333333,0.445040055421207,83.9287798702357
01/10/2017 17:00,45.45,99.4666666666667,3.58333333333333,0.41396409945815,328.173103053347
01/10/2017 18:00,21.4333333333333,99.5,3.61666666666667,0.428803426211346,331.829565332207
01/10/2017 19:00,1.96666666666667,99.4833333333333,3.31666666666667,0.867197458214824,313.445493936947
01/10/2017 20:00,1.76666666666667,99.4666666666667,3.1,0.274733613751574,320.247488917117
01/10/2017 21:00,1.83333333333333,99.4333333333333,3.1,0.63202707034994,331.793481822749
01/10/2017 22:00,1.91666666666667,99.4166666666667,3.1,0.408779653647278,328.7477145564
01/10/2017 23:00,1.9,99.45,3.06666666666667,0.522194173642882,350.776262137984
02/10/2017 00:00,1.9,99.45,3.03333333333333,0.616669656613945,328.604567359286
02/10/2017 01:00,1.95,99.4166666666667,2.83333333333333,0.686465796841183,318.312024621194
02/10/2017 02:00,1.96666666666667,99.4,2.78333333333333,0.211859693117446,330.229933459104
02/10/2017 03:00,1.9,99.4,2.61666666666667,0.222321672877143,356.845137935959
02/10/2017 04:00,1.93333333333333,99.1833333333333,2.56666666666667,0.240724244806976,327.180808692078
02/10/2017 05:00,2.06666666666667,99.3833333333333,2.23333333333333,0.05,345
02/10/2017 06:00,2.16666666666667,98.4666666666667,2.06666666666667,0.0992783868658923,329.820698606367
02/10/2017 07:00,31.45,93.2333333333333,2.11666666666667,0.158325561117297,321.170199131775
02/10/2017 08:00,254.766666666667,84.1333333333333,3.73333333333333,0.512132242094984,73.3782682888314
02/10/2017 09:00,208.85,95.5333333333333,3.4,1.01913595492416,306.555999714855
02/10/2017 10:00,323.783333333333,98.9333333333333,3.86666666666667,1.10169787099434,318.914628470018
02/10/2017 11:00,285.55,99.45,4.38333333333333,0.82927025228482,310.514246392044
02/10/2017 12:00,531.883333333333,99.2666666666667,5.48333333333333,0.754545671582242,338.834808358678
02/10/2017 13:00,495.783333333333,99.4833333333333,5.33333333333333,1.29146047278454,335.87219832999
02/10/2017 14:00,298,99.4833333333333,5.33333333333333,1.01658299748546,328.901834860231
02/10/2017 15:00,225.266666666667,99.5,5.2,0.772687823958562,327.111182618801
02/10/2017 16:00,153.633333333333,99.4833333333333,5.1,0.411675576711621,307.420419134461
02/10/2017 17:00,42.8666666666667,99.4833333333333,4.65,0.499345000967921,311.701651493821
02/10/2017 18:00,8.26666666666667,99.4833333333333,4.71666666666667,0.267920171108148,296.112742508017
02/10/2017 19:00,2.01666666666667,99.4833333333333,4.93333333333333,0.511338465613605,49.7628554045469
02/10/2017 20:00,1.63333333333333,99.4833333333333,4.56666666666667,0.430137221631491,66.307865931479
02/10/2017 21:00,1.95,99.5,4.5,0.216290170771615,315.629708176185
02/10/2017 22:00,1.88333333333333,99.4833333333333,4.33333333333333,0.163958153381382,303.855160483977
02/10/2017 23:00,1.93333333333333,99.4833333333333,4.3,0.206100370546842,307.621036204503
03/10/2017 00:00,1.98333333333333,99.5,4.25,0.411586763880687,316.119231191161
03/10/2017 01:00,1.96666666666667,99.4833333333333,4.21666666666667,0.584705178246283,336.653547463404
03/10/2017 02:00,1.85,99.4833333333333,4.16666666666667,0.322026011032349,300.085895379661
03/10/2017 03:00,1.9,99.4833333333333,4.06666666666667,0.305882758170443,315.642669049353
03/10/2017 04:00,1.86666666666667,99.4833333333333,3.88333333333333,0.590238711445601,310.50739951684
03/10/2017 05:00,1.88333333333333,99.45,3.73333333333333,0.905096318565227,337.422163782127
03/10/2017 06:00,1.83333333333333,99.5,3.66666666666667,0.847680065011682,340.294035160039
03/10/2017 07:00,6.61666666666667,99.4833333333333,3.48333333333333,0.883558595029303,339.752676807724
03/10/2017 08:00,24.9833333333333,99.4833333333333,3.31666666666667,0.851397187025915,341.048351399507
03/10/2017 09:00,47.9,99.4666666666667,3.16666666666667,1.21642732136038,349.488512463099
03/10/2017 10:00,73.5333333333333,99.4333333333333,3.36666666666667,0.525518604858998,320.113022056689
03/10/2017 11:00,102.583333333333,99.4666666666667,3.43333333333333,0.876623395609055,331.304484218088
