Date,N,WG,WR,LF,LT,GS,CloudTrans
25/08/2019 23:00,0.100000,1.583333,216.434061,99.083333,10.166667,0.000000,-9999.000000
26/08/2019 00:00,0.000000,2.300000,206.182448,96.800000,9.966667,0.000000,-9999.000000
26/08/2019 01:00,0.000000,2.200000,203.794852,96.400000,9.766667,0.000000,-9999.000000
26/08/2019 02:00,0.000000,2.183333,212.329753,95.750000,9.800000,0.000000,-9999.000000
26/08/2019 03:00,0.000000,1.966667,210.715804,95.866667,9.933333,0.000000,-9999.000000
26/08/2019 04:00,0.000000,2.000000,210.233312,95.283333,9.650000,0.000000,-9999.000000
26/08/2019 05:00,0.000000,1.833333,214.123027,96.183333,9.350000,1.666667,0.105736
26/08/2019 06:00,0.000000,1.983333,208.636454,95.100000,9.466667,33.600000,0.105736
26/08/2019 07:00,0.000000,1.900000,206.115660,93.333333,10.300000,84.366667,0.105736
26/08/2019 08:00,0.000000,1.116667,182.336635,92.633333,11.450000,176.666667,0.404374
26/08/2019 09:00,0.000000,1.383333,187.478062,80.566667,13.433333,259.666667,0.404374
26/08/2019 10:00,0.000000,1.066667,113.755332,65.666667,15.916667,590.900000,0.404374
26/08/2019 11:00,0.000000,1.450000,52.263751,66.716667,16.716667,571.633333,0.404374
26/08/2019 12:00,0.000000,1.683333,41.161339,67.650000,17.050000,409.133333,0.620799
26/08/2019 13:00,0.000000,1.350000,20.941448,71.800000,17.150000,330.900000,0.620799
26/08/2019 14:00,0.000000,0.966667,10.768049,74.916667,16.633333,381.200000,0.620799
26/08/2019 15:00,0.300000,1.150000,337.453627,79.716667,16.533333,157.066667,0.620799
26/08/2019 16:00,0.600000,0.500000,190.984825,94.700000,14.883333,47.516667,0.620799
26/08/2019 17:00,0.000000,1.583333,198.219643,95.933333,13.700000,34.066667,0.580737
26/08/2019 18:00,0.000000,1.233333,198.531135,96.333333,12.916667,43.233333,0.540676
26/08/2019 19:00,0.000000,1.333333,208.022699,97.550000,12.700000,0.050000,0.500614
26/08/2019 20:00,0.000000,1.150000,213.195135,97.716667,12.350000,0.000000,0.460553
26/08/2019 21:00,0.000000,1.083333,219.376701,97.600000,11.333333,0.000000,0.420491
26/08/2019 22:00,0.000000,1.450000,205.057075,97.450000,10.633333,0.000000,0.380430
26/08/2019 23:00,0.000000,1.816667,209.220369,96.800000,10.233333,0.000000,0.340369
27/08/2019 00:00,0.000000,1.950000,200.343437,95.650000,10.066667,0.000000,0.300307
27/08/2019 01:00,0.000000,2.083333,204.967521,95.200000,9.816667,0.000000,0.260246
27/08/2019 02:00,0.000000,1.950000,201.649184,95.066667,9.400000,0.000000,0.220184
27/08/2019 03:00,0.000000,2.250000,203.572448,95.000000,9.033333,0.000000,0.180123
27/08/2019 04:00,0.000000,2.300000,199.894379,93.733333,8.900000,0.000000,0.140061
27/08/2019 05:00,0.000000,1.900000,205.399928,92.716667,8.866667,1.633333,0.100000
27/08/2019 06:00,0.000000,1.550000,217.721884,92.183333,8.750000,19.850000,0.100000
27/08/2019 07:00,0.000000,2.233333,202.571525,91.183333,8.866667,37.716667,0.100000
27/08/2019 08:00,0.000000,1.250000,206.006878,88.566667,9.300000,101.450000,0.575382
27/08/2019 09:00,0.000000,1.466667,153.930012,67.916667,13.600000,618.400000,0.575382
27/08/2019 10:00,0.000000,1.216667,70.822215,60.733333,16.266667,746.683333,0.575382
27/08/2019 11:00,0.000000,1.800000,56.027122,63.300000,17.616667,828.433333,0.575382
27/08/2019 12:00,0.000000,2.066667,39.318080,61.716667,18.850000,859.583333,0.997881
27/08/2019 13:00,0.000000,2.166667,14.008583,56.566667,19.766667,830.433333,0.997881
27/08/2019 14:00,0.000000,2.250000,7.624778,52.183333,20.016667,750.183333,0.997881
27/08/2019 15:00,0.000000,1.666667,339.979771,53.816667,19.150000,421.733333,0.997881
