Date,N,WG,WR,LF,LT,GS,CloudTrans
25/08/2019 23:00,-9999.000000,0.900000,225.552498,99.066667,7.866667,-9999.000000,-9999.000000
26/08/2019 00:00,-9999.000000,1.466667,214.701829,98.916667,7.283333,-9999.000000,-9999.000000
26/08/2019 01:00,-9999.000000,1.300000,214.976733,97.716667,7.200000,-9999.000000,-9999.000000
26/08/2019 02:00,-9999.000000,2.333333,215.166501,98.200000,7.016667,-9999.000000,-9999.000000
26/08/2019 03:00,-9999.000000,2.566667,214.004983,94.100000,7.350000,-9999.000000,-9999.000000
26/08/2019 04:00,-9999.000000,2.900000,215.666603,93.250000,7.050000,-9999.000000,-9999.000000
26/08/2019 05:00,-9999.000000,2.416667,216.166704,93.983333,6.833333,-9999.000000,-9999.000000
26/08/2019 06:00,-9999.000000,1.600000,215.343194,91.300000,8.083333,-9999.000000,-9999.000000
26/08/2019 07:00,-9999.000000,-9999.000000,221.343202,84.083333,9.483333,-9999.000000,-9999.000000
26/08/2019 08:00,-9999.000000,-9999.000000,12.628466,80.150000,10.566667,-9999.000000,-9999.000000
26/08/2019 09:00,-9999.000000,0.416667,13.731405,72.083333,12.016667,-9999.000000,-9999.000000
26/08/2019 10:00,-9999.000000,1.850000,7.681053,79.850000,11.800000,-9999.000000,-9999.000000
26/08/2019 11:00,-9999.000000,0.566667,359.719165,79.100000,11.533333,-9999.000000,-9999.000000
26/08/2019 12:00,-9999.000000,1.100000,2.659026,81.450000,12.233333,-9999.000000,-9999.000000
26/08/2019 13:00,-9999.000000,0.583333,302.712593,85.883333,12.100000,-9999.000000,-9999.000000
26/08/2019 14:00,-9999.000000,2.716667,18.620588,96.400000,10.683333,-9999.000000,-9999.000000
26/08/2019 15:00,-9999.000000,-9999.000000,344.151429,98.533333,10.566667,-9999.000000,-9999.000000
26/08/2019 16:00,-9999.000000,2.933333,212.172173,87.350000,9.866667,-9999.000000,-9999.000000
26/08/2019 17:00,-9999.000000,2.016667,202.888485,90.683333,9.433333,-9999.000000,-9999.000000
26/08/2019 18:00,-9999.000000,0.450000,322.028804,89.650000,9.883333,-9999.000000,-9999.000000
26/08/2019 19:00,-9999.000000,0.716667,251.854286,92.483333,9.316667,-9999.000000,-9999.000000
26/08/2019 20:00,-9999.000000,0.816667,227.473188,98.350000,8.850000,-9999.000000,-9999.000000
26/08/2019 21:00,-9999.000000,0.533333,210.151421,96.166667,8.500000,-9999.000000,-9999.000000
26/08/2019 22:00,-9999.000000,2.533333,218.491747,91.650000,8.016667,-9999.000000,-9999.000000
26/08/2019 23:00,-9999.000000,2.016667,218.006867,90.733333,7.766667,-9999.000000,-9999.000000
27/08/2019 00:00,-9999.000000,1.900000,219.114133,93.533333,7.500000,-9999.000000,-9999.000000
27/08/2019 01:00,-9999.000000,1.550000,213.137885,90.850000,6.966667,-9999.000000,-9999.000000
27/08/2019 02:00,-9999.000000,1.566667,216.505710,91.916667,6.233333,-9999.000000,-9999.000000
27/08/2019 03:00,-9999.000000,1.900000,215.013996,88.716667,6.166667,-9999.000000,-9999.000000
27/08/2019 04:00,-9999.000000,3.166667,214.835193,77.816667,6.483333,-9999.000000,-9999.000000
27/08/2019 05:00,-9999.000000,3.383333,215.666925,69.583333,6.833333,-9999.000000,-9999.000000
27/08/2019 06:00,-9999.000000,1.816667,208.221649,59.300000,8.633333,-9999.000000,-9999.000000
27/08/2019 07:00,-9999.000000,1.400000,190.816020,51.800000,11.083333,-9999.000000,-9999.000000
27/08/2019 08:00,-9999.000000,0.416667,16.543290,54.716667,12.533333,-9999.000000,-9999.000000
27/08/2019 09:00,-9999.000000,0.783333,19.441587,65.266667,12.866667,-9999.000000,-9999.000000
27/08/2019 10:00,-9999.000000,0.916667,8.501143,72.383333,13.266667,-9999.000000,-9999.000000
27/08/2019 11:00,-9999.000000,1.716667,13.324563,73.000000,13.583333,-9999.000000,-9999.000000
27/08/2019 12:00,-9999.000000,0.500000,24.228851,63.783333,13.800000,-9999.000000,-9999.000000
27/08/2019 13:00,-9999.000000,0.550000,18.074563,68.516667,13.566667,-9999.000000,-9999.000000
27/08/2019 14:00,-9999.000000,1.366667,3.004636,64.483333,14.966667,-9999.000000,-9999.000000
27/08/2019 15:00,-9999.000000,1.816667,9.488321,69.083333,15.266667,-9999.000000,-9999.000000
27/08/2019 16:00,-9999.000000,1.800000,2.852536,67.666667,14.850000,-9999.000000,-9999.000000
27/08/2019 17:00,-9999.000000,0.250000,326.843207,66.516667,13.450000,-9999.000000,-9999.000000
27/08/2019 18:00,-9999.000000,1.016667,229.634846,66.916667,12.783333,-9999.000000,-9999.000000
27/08/2019 19:00,-9999.000000,3.466667,191.857170,69.800000,12.200000,-9999.000000,-9999.000000
27/08/2019 20:00,-9999.000000,2.133333,231.490979,72.850000,11.516667,-9999.000000,-9999.000000
27/08/2019 21:00,-9999.000000,0.316667,233.693934,77.000000,10.816667,-9999.000000,-9999.000000
27/08/2019 22:00,-9999.000000,0.383333,212.067777,88.316667,9.300000,-9999.000000,-9999.000000
27/08/2019 23:00,-9999.000000,0.633333,219.293908,93.516667,8.850000,-9999.000000,-9999.000000
28/08/2019 00:00,-9999.000000,1.216667,218.008244,95.550000,8.650000,-9999.000000,-9999.000000
28/08/2019 01:00,-9999.000000,1.116667,213.986261,98.800000,8.050000,-9999.000000,-9999.000000
28/08/2019 02:00,-9999.000000,1.933333,217.000000,98.850000,8.033333,-9999.000000,-9999.000000
28/08/2019 03:00,-9999.000000,1.316667,219.167510,98.483333,8.616667,-9999.000000,-9999.000000
28/08/2019 04:00,-9999.000000,0.600000,209.078758,98.883333,8.933333,-9999.000000,-9999.000000
28/08/2019 05:00,-9999.000000,1.283333,220.468445,98.333333,8.533333,-9999.000000,-9999.000000
28/08/2019 06:00,-9999.000000,1.400000,213.822186,96.833333,9.150000,-9999.000000,-9999.000000
28/08/2019 07:00,-9999.000000,0.516667,194.631417,81.283333,11.516667,-9999.000000,-9999.000000
28/08/2019 08:00,-9999.000000,0.433333,357.542206,81.983333,12.183333,-9999.000000,-9999.000000
28/08/2019 09:00,-9999.000000,0.433333,19.718252,74.850000,13.450000,-9999.000000,-9999.000000
28/08/2019 10:00,-9999.000000,1.000000,118.740621,72.016667,13.083333,-9999.000000,-9999.000000
28/08/2019 11:00,-9999.000000,0.966667,10.871277,72.766667,13.700000,-9999.000000,-9999.000000
28/08/2019 12:00,-9999.000000,1.100000,285.271505,65.350000,15.233333,-9999.000000,-9999.000000
28/08/2019 13:00,-9999.000000,3.016667,8.664414,77.883333,13.616667,-9999.000000,-9999.000000
28/08/2019 14:00,-9999.000000,2.316667,5.168446,76.116667,13.183333,-9999.000000,-9999.000000
28/08/2019 15:00,-9999.000000,1.766667,8.000305,74.600000,12.983333,-9999.000000,-9999.000000
28/08/2019 16:00,-9999.000000,1.033333,11.570266,71.116667,12.933333,-9999.000000,-9999.000000
28/08/2019 17:00,-9999.000000,0.766667,351.175713,74.600000,12.583333,-9999.000000,-9999.000000
28/08/2019 18:00,-9999.000000,0.116667,358.839825,78.483333,11.900000,-9999.000000,-9999.000000
28/08/2019 19:00,-9999.000000,0.250000,199.035226,78.833333,11.516667,-9999.000000,-9999.000000
28/08/2019 20:00,-9999.000000,3.333333,219.838648,71.216667,11.516667,-9999.000000,-9999.000000
28/08/2019 21:00,-9999.000000,0.900000,285.579545,78.566667,10.800000,-9999.000000,-9999.000000
28/08/2019 22:00,-9999.000000,-9999.000000,47.449251,87.700000,10.316667,-9999.000000,-9999.000000
28/08/2019 23:00,-9999.000000,-9999.000000,270.356301,91.016667,10.200000,-9999.000000,-9999.000000
29/08/2019 00:00,-9999.000000,-9999.000000,317.400083,96.800000,9.800000,-9999.000000,-9999.000000
29/08/2019 01:00,-9999.000000,0.633333,217.053026,99.283333,9.500000,-9999.000000,-9999.000000
29/08/2019 02:00,-9999.000000,0.583333,227.133075,97.983333,9.716667,-9999.000000,-9999.000000
29/08/2019 03:00,-9999.000000,0.316667,214.221857,94.466667,9.683333,-9999.000000,-9999.000000
29/08/2019 04:00,-9999.000000,0.400000,212.047034,96.800000,9.500000,-9999.000000,-9999.000000
29/08/2019 05:00,-9999.000000,-9999.000000,253.167331,98.733333,9.083333,-9999.000000,-9999.000000
29/08/2019 06:00,-9999.000000,0.150000,205.102531,98.316667,9.533333,-9999.000000,-9999.000000
29/08/2019 07:00,-9999.000000,-9999.000000,259.289539,92.466667,10.350000,-9999.000000,-9999.000000
29/08/2019 08:00,-9999.000000,-9999.000000,356.482745,86.416667,11.016667,-9999.000000,-9999.000000
29/08/2019 09:00,-9999.000000,0.216667,7.649416,81.533333,11.950000,-9999.000000,-9999.000000
29/08/2019 10:00,-9999.000000,0.900000,6.833126,77.050000,12.400000,-9999.000000,-9999.000000
29/08/2019 11:00,-9999.000000,1.166667,357.169805,73.166667,12.416667,-9999.000000,-9999.000000
29/08/2019 12:00,-9999.000000,2.050000,6.705131,74.533333,12.850000,-9999.000000,-9999.000000
29/08/2019 13:00,-9999.000000,2.433333,5.166137,80.716667,11.916667,-9999.000000,-9999.000000
29/08/2019 14:00,-9999.000000,0.983333,330.412986,81.633333,11.250000,-9999.000000,-9999.000000
29/08/2019 15:00,-9999.000000,0.933333,187.110069,73.283333,11.833333,-9999.000000,-9999.000000
29/08/2019 16:00,-9999.000000,0.150000,330.385933,76.733333,11.950000,-9999.000000,-9999.000000
29/08/2019 17:00,-9999.000000,0.500000,243.324733,84.083333,11.116667,-9999.000000,-9999.000000
29/08/2019 18:00,-9999.000000,-9999.000000,305.525171,89.066667,10.783333,-9999.000000,-9999.000000
29/08/2019 19:00,-9999.000000,0.200000,222.097631,95.583333,10.300000,-9999.000000,-9999.000000
29/08/2019 20:00,-9999.000000,0.200000,243.862900,98.983333,9.400000,-9999.000000,-9999.000000
29/08/2019 21:00,-9999.000000,1.300000,225.485208,98.850000,9.483333,-9999.000000,-9999.000000
29/08/2019 22:00,-9999.000000,1.866667,213.334181,90.416667,10.133333,-9999.000000,-9999.000000
29/08/2019 23:00,-9999.000000,2.233333,219.323392,83.350000,9.516667,-9999.000000,-9999.000000
30/08/2019 00:00,-9999.000000,2.266667,220.493275,82.450000,8.766667,-9999.000000,-9999.000000
30/08/2019 01:00,-9999.000000,1.716667,228.253922,84.550000,8.300000,-9999.000000,-9999.000000
30/08/2019 02:00,-9999.000000,2.316667,221.174953,86.733333,7.616667,-9999.000000,-9999.000000
30/08/2019 03:00,-9999.000000,1.750000,217.013767,82.433333,7.383333,-9999.000000,-9999.000000
30/08/2019 04:00,-9999.000000,2.650000,216.833465,77.366667,7.566667,-9999.000000,-9999.000000
30/08/2019 05:00,-9999.000000,2.866667,217.168262,76.683333,7.183333,-9999.000000,-9999.000000
30/08/2019 06:00,-9999.000000,1.433333,226.320316,74.350000,7.916667,-9999.000000,-9999.000000
30/08/2019 07:00,-9999.000000,1.400000,203.520899,63.483333,10.883333,-9999.000000,-9999.000000
30/08/2019 08:00,-9999.000000,0.383333,25.124561,58.366667,13.350000,-9999.000000,-9999.000000
30/08/2019 09:00,-9999.000000,0.483333,21.977928,59.000000,13.800000,-9999.000000,-9999.000000
30/08/2019 10:00,-9999.000000,1.383333,25.837581,62.083333,13.183333,-9999.000000,-9999.000000
30/08/2019 11:00,-9999.000000,2.533333,16.663212,58.050000,13.933333,-9999.000000,-9999.000000
30/08/2019 12:00,-9999.000000,1.350000,11.340971,58.166667,14.066667,-9999.000000,-9999.000000
30/08/2019 13:00,-9999.000000,1.033333,10.135163,51.983333,15.716667,-9999.000000,-9999.000000
30/08/2019 14:00,-9999.000000,2.450000,25.827652,52.800000,15.583333,-9999.000000,-9999.000000
30/08/2019 15:00,-9999.000000,2.183333,17.457582,56.000000,14.583333,-9999.000000,-9999.000000
30/08/2019 16:00,-9999.000000,1.750000,38.067551,66.383333,13.683333,-9999.000000,-9999.000000
30/08/2019 17:00,-9999.000000,1.983333,24.715235,73.850000,12.666667,-9999.000000,-9999.000000
30/08/2019 18:00,-9999.000000,1.450000,23.643938,77.950000,12.083333,-9999.000000,-9999.000000
30/08/2019 19:00,-9999.000000,1.266667,28.632895,82.550000,11.433333,-9999.000000,-9999.000000
30/08/2019 20:00,-9999.000000,-9999.000000,196.361889,90.466667,10.950000,-9999.000000,-9999.000000
30/08/2019 21:00,-9999.000000,0.633333,197.183862,96.166667,10.616667,-9999.000000,-9999.000000
