Date,N,WG,WR,LF,LT,GS,CloudTrans
25/08/2019 23:00,-9999.000000,0.716667,107.094353,-9999.000000,10.416667,-9999.000000,-9999.000000
26/08/2019 00:00,-9999.000000,0.783333,112.665974,-9999.000000,10.066667,-9999.000000,-9999.000000
26/08/2019 01:00,-9999.000000,0.600000,125.489176,-9999.000000,10.066667,-9999.000000,-9999.000000
26/08/2019 02:00,-9999.000000,0.550000,124.736630,96.216667,10.700000,-9999.000000,-9999.000000
26/08/2019 03:00,-9999.000000,0.683333,116.120490,93.883333,10.750000,-9999.000000,-9999.000000
26/08/2019 04:00,-9999.000000,0.600000,107.994540,97.766667,9.983333,-9999.000000,-9999.000000
26/08/2019 05:00,-9999.000000,0.733333,113.706212,98.133333,9.733333,-9999.000000,-9999.000000
26/08/2019 06:00,-9999.000000,0.650000,122.397595,96.333333,9.950000,-9999.000000,-9999.000000
26/08/2019 07:00,-9999.000000,0.750000,126.166501,93.316667,10.583333,-9999.000000,-9999.000000
26/08/2019 08:00,-9999.000000,0.316667,204.306118,85.900000,12.900000,-9999.000000,-9999.000000
26/08/2019 09:00,-9999.000000,0.133333,302.074061,89.766667,13.566667,-9999.000000,-9999.000000
26/08/2019 10:00,-9999.000000,0.316667,22.704516,90.233333,13.650000,-9999.000000,-9999.000000
26/08/2019 11:00,-9999.000000,0.583333,302.585885,94.750000,13.766667,-9999.000000,-9999.000000
26/08/2019 12:00,-9999.000000,0.466667,22.966769,82.216667,14.566667,-9999.000000,-9999.000000
26/08/2019 13:00,-9999.000000,0.416667,240.954234,84.450000,14.733333,-9999.000000,-9999.000000
26/08/2019 14:00,-9999.000000,0.616667,293.918903,83.150000,14.816667,-9999.000000,-9999.000000
26/08/2019 15:00,-9999.000000,0.483333,297.340995,86.950000,14.733333,-9999.000000,-9999.000000
26/08/2019 16:00,-9999.000000,0.250000,65.621862,95.133333,14.016667,-9999.000000,-9999.000000
26/08/2019 17:00,-9999.000000,0.250000,162.012982,98.083333,13.016667,-9999.000000,-9999.000000
26/08/2019 18:00,-9999.000000,0.516667,124.015857,-9999.000000,11.750000,-9999.000000,-9999.000000
26/08/2019 19:00,-9999.000000,0.883333,137.984366,-9999.000000,10.883333,-9999.000000,-9999.000000
26/08/2019 20:00,-9999.000000,0.950000,114.611244,-9999.000000,10.466667,-9999.000000,-9999.000000
26/08/2019 21:00,-9999.000000,0.683333,106.707610,-9999.000000,9.983333,-9999.000000,-9999.000000
26/08/2019 22:00,-9999.000000,0.833333,135.246586,98.266667,9.966667,-9999.000000,-9999.000000
26/08/2019 23:00,-9999.000000,0.550000,107.161477,95.133333,10.466667,-9999.000000,-9999.000000
27/08/2019 00:00,-9999.000000,0.850000,120.172170,99.100000,9.583333,-9999.000000,-9999.000000
27/08/2019 01:00,-9999.000000,0.933333,138.444349,-9999.000000,9.300000,-9999.000000,-9999.000000
27/08/2019 02:00,-9999.000000,0.800000,125.264364,98.050000,9.566667,-9999.000000,-9999.000000
27/08/2019 03:00,-9999.000000,0.800000,122.134744,-9999.000000,9.050000,-9999.000000,-9999.000000
27/08/2019 04:00,-9999.000000,0.816667,127.024283,97.933333,9.250000,-9999.000000,-9999.000000
27/08/2019 05:00,-9999.000000,0.733333,104.260192,95.016667,9.333333,-9999.000000,-9999.000000
27/08/2019 06:00,-9999.000000,0.666667,103.344156,95.866667,9.283333,-9999.000000,-9999.000000
