! Horizon file for met station or point # 11400MS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,17.6406640071022
22.5,7.69473801784007
45,2.53959522818809
67.5,13.7075727265251
90,27.4067392228164
112.5,29.6489638160698
135,23.0546037427851
157.5,21.2920616379664
180,15.0278689804025
202.5,14.2650416291012
225,29.4347860910071
247.5,35.118358057451
270,38.096446080275
292.5,32.7810321329243
315,28.6295275393459
337.5,25.7655669882505
