! Horizon file for met station or point # 00390SF
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,0
22.5,0.478955713681774
45,9.45223090359967
67.5,3.87290401274743
90,5.18822963129421
112.5,5.08367965649283
135,3.05880927429543
157.5,6.16405244282882
180,12.6912900141001
202.5,14.2526737241311
225,12.9039208744353
247.5,12.9039208744353
270,11.7029014802214
292.5,10.3349701868748
315,9.60904549934863
337.5,7.5993244008333
