! Horizon file for met station or point # 24170WS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,1.75652007324321
22.5,7.43994782298821
45,4.60865758834119
67.5,0.324110416668281
90,0
112.5,0
135,0
157.5,0
180,1.87099679954617
202.5,6.78395760681564
225,6.37481324657093
247.5,1.61707443057651
270,1.03448565061575
292.5,1.49228607179215
315,0.31024854531528
337.5,0
