! Horizon file for met station or point # 06400MS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,16.260204708312
22.5,14.4931189121651
45,19.5192232704479
67.5,22.4516551864832
90,20.639719171801
112.5,23.6950180993875
135,28.5253810573208
157.5,19.8409685557056
180,15.8121219660612
202.5,21.3084683459785
225,26.4902364275778
247.5,29.0886626099493
270,21.6035657301602
292.5,14.740540958521
315,5.42691901145155
337.5,7.30151235855798
