! Horizon file for met station or point # 01080SF
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,16.4360592246356
22.5,15.0027160207686
45,9.80876882589223
67.5,7.84267240869573
90,8.70679387262388
112.5,5.0230986126458
135,6.97068240643202
157.5,7.07583743470635
180,4.30966388291093
202.5,2.10557686126255
225,1.73556167397434
247.5,4.182766647927
270,7.24408210890353
292.5,11.8806152489166
315,15.7823607837805
337.5,15.7823607837805
