! Horizon file for met station or point # 15800MS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,21.3554983790277
22.5,28.1710689312754
45,26.3942755781913
67.5,26.1735510382301
90,25.9712276917152
112.5,16.8207884710694
135,2.1724278625995
157.5,9.17253295502799
180,14.3253702627809
202.5,22.7740542001095
225,23.5368711209995
247.5,10.8911645248264
270,10.3272538901943
292.5,16.5252641509394
315,20.3308746202135
337.5,21.3476254843073
