! Horizon file for met station or point # 90000SF
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,17.5365361721174
22.5,16.0664005351967
45,4.36706089293999
67.5,13.712236858532
90,13.712236858532
112.5,0
135,0
157.5,0
180,0
202.5,0.162056504758522
225,3.81426885058424
247.5,15.4972272482741
270,20.6062606138368
292.5,17.1022393756299
315,18.6023492450574
337.5,18.6023492450574
