! Horizon file for met station or point # 24400MS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,12.7413197075444
22.5,10.5414038012296
45,8.10241982181256
67.5,1.1457628381751
90,3.83162593942397
112.5,8.68987681627081
135,15.6930845793417
157.5,19.103060663227
180,17.5365361721174
202.5,11.2231384807947
225,13.2114893709724
247.5,19.2444641662415
270,26.1510382981101
292.5,28.9323313391614
315,28.9318867269039
337.5,27.8750739826212
