! Horizon file for met station or point # 08200MS
! All measures in degrees


AngleFromNorthClockwise,HorizonHeight
0,21.0278108371093
22.5,18.332398773959
45,19.2259654843785
67.5,11.1742571900493
90,2.01452575607644
112.5,6.4485059032921
135,15.1240962042151
157.5,18.845841608591
180,19.4175541415795
202.5,19.0824676699955
225,12.3483966135012
247.5,8.33443210933581
270,7.78471049769664
292.5,5.87809686592578
315,13.4991328512826
337.5,21.139044506446
